kappa,rAB,rBC
5.377124e+00,7.690983e-16,1.655334e-10
1.540133e+10,4.538210e-07,9.998017e-01
2.720691e+05,1.999790e-13,1.651538e-01
1.711892e+03,1.901238e-13,3.267915e-06
1.893185e+02,2.210515e-14,6.841849e-08
1.339992e+03,5.814769e-14,2.781915e-06
1.266648e+03,1.689045e-14,1.797702e-06
3.145374e+10,5.330812e-08,1.000022e+00
2.946077e+03,2.509347e-13,5.142329e-05
6.722411e+06,3.477018e-10,1.119723e+00
1.639146e+10,1.540997e-06,9.999791e-01
6.110736e+02,3.717062e-14,3.800429e-06
1.098536e+07,2.751536e-10,8.319668e-01
8.650562e+02,8.625978e-14,3.493962e-06
1.166688e+06,2.161900e-11,4.431673e-01
3.899314e+03,1.161564e-13,3.294338e-06
6.370062e+01,3.483348e-15,1.415235e-08
2.397104e+05,1.405418e-11,9.666221e-02
1.419960e+07,3.440934e-10,9.345066e-01
8.890214e+09,7.937829e-08,9.999875e-01
2.535684e+01,2.380998e-15,1.583068e-09
2.897886e+05,6.645892e-12,1.314163e+00
9.288927e+03,2.518141e-12,5.803576e-06
9.749284e+06,3.780884e-10,1.029869e+00
1.318954e+06,5.255180e-10,9.115832e-01
8.668093e+09,2.927946e-06,9.999565e-01
3.289259e+04,1.111780e-12,7.268256e-04
7.985832e+10,4.943342e-17,9.999616e-01
2.130827e+04,2.430736e-12,7.174711e-04
2.750891e+04,1.759632e-12,1.500286e-03
7.154820e+11,1.244246e-04,1.000000e+00
3.665785e+05,1.142573e-11,1.844176e+01
6.864375e+02,1.738507e-13,9.551536e-07
8.991982e+04,3.191920e-12,3.597311e-02
3.584718e+09,4.911135e-08,9.987791e-01
1.617938e+05,1.857151e-11,3.799774e-01
3.160246e+05,9.829045e-12,1.051489e-02
1.697132e+10,4.408174e-08,9.999193e-01
1.338492e+06,3.507500e-11,9.056720e-01
1.013521e+04,4.971968e-13,6.409180e-08
4.887195e+05,8.991372e-12,8.997695e-01
4.078386e+02,8.359630e-16,1.264885e-06
4.593842e+04,9.212028e-12,5.012807e-03
1.080422e+12,1.885564e-04,1.000000e+00
7.877428e+05,1.184319e-11,1.594462e-01
2.428831e+08,7.493929e-10,9.969147e-01
1.112464e+01,7.530615e-16,4.213412e-11
5.917454e+09,9.818110e-09,9.999788e-01
1.857289e+11,2.675548e-05,1.000000e+00
2.182611e+06,5.957528e-11,7.113964e-01
6.832233e+03,6.573455e-15,2.380998e-06
2.836690e+07,1.177121e-09,1.050488e+00
3.246643e+03,5.181348e-13,1.435388e-05
2.985550e+01,6.555890e-15,1.343012e-09
3.429818e+05,2.165244e-11,9.353280e-01
1.508756e+05,9.108425e-12,5.629939e-02
2.801923e+02,8.431696e-15,5.468848e-09
8.157230e+01,3.417017e-15,1.194490e-09
1.494463e+02,2.553867e-15,1.942990e-08
7.516543e+05,1.369807e-11,9.548412e-01
2.218021e+11,5.970571e-06,7.751978e-01
2.658496e+05,3.924140e-11,5.824920e-01
1.477261e+06,1.393018e-10,6.290073e-01
6.062238e+02,1.247349e-14,6.640531e-07
6.728380e+03,6.410184e-14,7.281001e-05
9.443509e+02,5.897853e-14,1.739512e-06
1.278927e+06,5.044913e-11,3.636113e-01
5.325295e+01,1.567960e-15,3.859025e-09
2.133174e+04,5.071231e-13,8.987134e-04
2.259386e+04,1.468731e-12,9.250407e-04
1.164889e+04,9.834615e-13,2.465788e-04
1.939010e+01,1.462184e-15,2.224379e-09
6.182889e+02,7.364016e-15,9.389343e-07
6.325022e+02,2.228828e-14,1.834237e-07
5.115875e+04,3.851657e-12,1.550016e-03
4.789257e+04,9.860818e-12,2.210329e-02
2.250077e+11,1.221593e-06,6.774018e-01
1.323866e+07,3.446378e-11,9.229773e-01
1.137081e+06,3.581063e-12,1.283606e+01
2.165167e+03,3.037782e-14,9.371865e-06
2.495333e+08,1.604366e-09,9.985483e-01
1.195503e+10,4.388839e-08,9.998864e-01
4.262871e+05,1.521987e-10,2.600779e-01
1.470380e+03,1.427315e-13,1.475774e-07
5.608553e+05,8.126639e-11,1.206140e+00
5.929178e+07,1.068977e-10,7.613531e-01
2.158282e+10,3.138301e-07,9.999094e-01
7.355643e+01,6.083590e-16,1.501677e-08
2.017647e+02,1.059518e-14,3.593465e-08
4.409542e+04,1.986246e-12,2.906135e-03
3.592604e+11,9.547915e-06,8.652195e-01
8.322917e+02,1.314636e-14,1.426388e-06
5.495516e+02,1.548904e-13,2.120541e-07
1.100077e+03,8.879101e-15,1.893819e-06
2.659858e+04,3.226748e-13,1.380745e-03
1.607552e+03,6.599015e-13,6.612518e-06
1.279798e+05,5.669823e-12,1.162279e-01
3.484932e+09,3.303104e-07,9.999994e-01
2.784197e+04,1.642573e-13,1.563908e-03
4.302499e+10,3.262139e-06,1.000008e+00
2.720417e+05,1.321435e-11,1.947478e-01
1.570528e+02,6.645373e-14,1.346367e-07
2.018127e+05,1.432573e-11,1.715679e-01
5.577108e+04,3.409962e-13,2.243882e-04
7.496630e+03,7.648070e-14,2.611368e-04
6.714390e+03,1.151054e-12,1.096758e-05
3.295177e+05,8.808648e-12,2.539507e-02
3.497867e+03,2.073646e-13,1.043866e-05
6.871476e+04,5.166113e-13,9.495257e-05
9.900187e+06,3.012405e-11,4.731032e+00
1.055632e+04,1.139932e-12,2.205604e-04
1.951297e+02,1.076303e-15,3.172562e-08
1.306524e+04,3.142725e-13,3.237967e-04
1.220116e+04,2.347183e-13,2.546509e-03
1.017841e+05,9.574979e-12,1.082752e+00
2.673299e+02,3.103529e-15,3.437628e-08
2.513550e+05,6.865948e-13,6.355012e-02
2.805516e+10,2.687321e-06,9.999822e-01
4.867402e+10,2.251634e-06,9.999719e-01
9.484646e+03,1.278841e-13,7.443360e-05
1.901571e+04,1.177294e-12,2.142354e-03
9.163969e+01,1.560377e-15,2.017930e-08
2.591325e+02,3.412007e-15,9.770820e-07
6.646434e+03,5.560673e-13,8.761988e-05
2.179512e+07,3.250614e-10,9.489342e-01
3.920054e+02,9.741216e-14,2.596878e-06
4.609210e+05,7.567644e-11,3.676182e+00
5.834451e+05,2.267383e-11,2.106690e-01
1.374188e+03,1.676148e-14,2.363638e-06
1.381785e+10,4.100123e-06,9.999916e-01
7.588768e+05,9.165015e-12,9.381483e-01
2.238649e+09,4.512607e-07,1.000012e+00
1.622170e+04,7.429337e-13,6.878139e-04
9.962237e+10,4.303122e-07,1.000007e+00
9.656683e+07,1.104656e-09,1.010194e+00
8.745339e+09,7.402893e-08,9.996890e-01
8.750574e+06,1.062322e-10,2.457904e-01
1.241340e+08,3.040791e-08,9.910273e-01
3.504530e+04,5.444161e-12,9.748460e-04
1.308063e+02,2.472208e-16,1.886091e-08
3.165997e+02,4.206813e-14,1.496313e-07
4.747197e+02,2.012200e-14,9.475567e-07
5.720535e+06,4.730906e-10,1.049119e+00
2.955143e+06,8.323820e-11,1.207907e+00
1.210470e+07,1.220171e-09,1.220979e+00
2.530863e+03,4.586473e-13,3.463678e-05
4.841495e+03,6.024252e-13,1.999839e-05
2.258411e+07,9.637618e-11,8.428637e-01
4.210954e+10,1.927094e-16,9.999503e-01
9.401957e+05,7.208780e-11,8.768347e-01
3.180481e+04,3.395767e-12,2.953459e-03
9.140791e+09,7.275807e-08,9.999713e-01
1.308790e+02,7.498875e-15,2.970847e-09
3.672328e+09,3.743790e-08,1.000171e+00
2.811065e+12,3.574043e-05,9.999999e-01
6.821472e+03,4.700700e-13,1.148904e-04
5.739367e+13,4.550547e-20,1.000000e+00
1.070408e+02,5.064798e-15,2.425324e-08
4.577407e+05,3.658719e-11,6.047938e-01
4.004405e+05,5.571691e-12,3.633501e+00
1.546527e+02,4.999255e-15,4.843448e-08
1.340871e+02,2.565992e-14,1.693486e-07
1.146532e+03,7.023034e-14,2.437551e-06
1.901853e+03,5.840846e-14,6.822571e-06
7.349306e+03,3.836656e-13,9.393020e-05
4.844427e+09,2.865568e-07,1.000109e+00
2.927338e+10,1.823812e-06,8.222974e-01
1.985494e+01,1.235393e-15,3.548505e-09
8.070377e+03,5.773925e-13,8.290155e-05
4.167294e+05,6.107185e-11,5.307608e+00
4.600466e+06,3.291975e-11,9.311986e+00
1.499700e+05,5.753508e-12,7.402230e-04
2.935168e+02,3.183338e-15,1.310351e-07
4.667148e+03,3.612656e-13,3.941134e-05
3.946453e+00,5.691980e-16,1.675336e-10
5.678859e+06,3.059656e-10,9.050149e-01
2.388195e+03,1.977098e-13,2.002982e-06
2.916718e+02,1.332086e-15,1.500754e-07
3.058973e+06,3.019237e-12,1.075848e+00
5.633356e+02,3.788144e-15,9.576674e-09
2.089871e+08,3.464741e-09,9.991098e-01
5.433143e+06,1.585392e-10,9.323684e-01
1.338325e+06,9.446261e-11,9.550917e-01
1.903116e+06,7.092445e-11,9.446748e-01
1.961018e+05,9.364746e-11,1.158840e-01
7.516279e+04,3.823865e-11,3.602090e-01
5.151899e+06,2.076348e-10,9.000481e-01
8.765386e+03,5.748944e-13,1.412278e-04
4.462102e+03,2.890481e-13,3.864952e-05
2.699847e+03,7.700584e-13,3.528422e-06
3.917952e+03,1.453494e-13,2.935938e-05
1.092420e+04,4.166969e-13,9.189971e-08
8.771281e+06,1.138925e-10,1.002992e+00
1.804796e+02,1.381756e-13,2.610441e-07
2.049783e+06,2.472644e-10,3.605230e-01
8.377490e+05,1.514707e-10,7.372742e-01
9.237095e+01,9.175443e-15,2.569259e-09
1.806354e+05,1.551010e-11,5.763496e-01
1.861013e+05,7.374189e-12,1.030458e-02
3.546687e+02,6.497504e-15,7.157396e-07
2.236384e+06,2.531119e-10,9.329282e-01
1.510414e+05,9.240471e-12,1.666287e-02
4.840749e+03,3.005953e-14,1.359334e-04
5.382564e+05,4.065448e-11,1.511818e-01
6.286631e+06,3.777767e-10,1.080749e+00
2.501863e+03,1.609518e-13,1.239478e-05
1.110987e+05,2.058128e-12,1.983674e-01
1.137039e+03,1.295172e-13,2.580576e-06
8.174584e+06,3.945371e-11,7.441671e-01
2.241226e+03,3.039679e-13,1.567166e-05
2.475110e+07,8.718427e-10,2.216929e+00
3.653143e+02,5.361243e-15,2.415735e-09
1.495376e+04,9.944737e-14,4.135581e-04
1.441162e+02,8.704786e-15,1.173084e-07
1.076138e+06,6.595817e-11,8.163496e-01
4.186262e+03,6.989743e-13,2.691487e-04
4.614727e+09,4.727831e-07,9.999713e-01
1.363692e+02,1.420312e-14,1.390654e-08
2.543861e+05,1.744898e-11,3.056875e-01
6.291953e+11,3.676088e-01,1.671175e+01
8.407465e+02,4.501692e-14,2.568339e-06
2.698125e+05,2.932972e-12,7.633552e-01
8.049480e+05,9.553754e-11,3.881228e-01
7.769929e+09,9.292238e-07,9.999673e-01
2.552614e+02,1.262669e-14,2.503904e-07
2.009098e+06,1.011586e-11,6.248738e-01
3.322144e+01,3.994586e-15,2.810216e-09
1.760513e+01,2.360675e-15,5.299437e-10
3.083297e+11,8.974092e-05,1.000000e+00
4.930602e+03,7.585265e-14,4.217102e-05
1.181213e+05,6.518745e-12,2.625252e-02
4.577897e+02,2.580384e-14,3.922844e-07
1.747614e+12,3.484877e-06,1.000000e+00
1.998635e+12,3.227758e-04,1.000000e+00
4.306598e+03,1.458759e-13,1.504938e-04
1.018191e+06,5.918692e-11,1.130539e+00
3.541792e+04,4.408145e-13,1.896355e-02
2.773982e+05,1.349864e-11,7.700397e-01
1.427254e+04,5.242281e-13,4.083013e-04
5.063108e+04,3.723739e-12,8.694598e-03
4.298694e+08,1.680926e-09,9.995669e-01
2.009887e+10,1.336849e-07,9.999914e-01
3.096543e+12,1.071722e-05,4.284829e-01
3.542274e+02,1.396635e-13,4.799039e-08
2.194770e+03,9.443939e-14,8.776286e-06
2.715918e+05,1.434935e-11,3.380049e+00
9.092155e+04,5.673160e-12,6.619450e-03
8.101942e+03,9.689820e-13,6.022030e-05
3.940583e+11,1.253873e-05,1.317124e+00
8.344203e+05,8.182060e-13,1.396689e+00
9.080028e+02,4.118141e-15,2.908043e-08
4.875014e+04,4.577988e-13,4.639742e-03
1.429276e+06,1.648988e-10,1.160667e+00
1.207299e+02,9.468111e-15,2.933864e-08
1.298880e+04,3.020160e-13,8.765156e-06
3.320145e+06,3.525204e-11,9.322660e-01
5.351059e+02,2.748956e-15,4.125599e-07
3.380876e+13,1.829124e-06,1.000000e+00
7.259638e+03,2.302948e-13,2.484949e-04
7.795445e+09,1.795500e-06,9.999801e-01
1.023409e+04,6.788526e-13,2.059515e-04
1.435964e+02,4.834713e-15,2.550837e-08
7.188189e+03,5.218886e-13,1.061231e-04
1.160662e+05,1.295447e-12,1.707045e-03
5.425621e+02,5.123652e-14,5.785660e-07
4.849683e+06,4.907079e-10,1.001616e+00
5.023466e+05,2.330150e-11,3.360316e-01
1.009474e+05,1.208436e-12,1.737596e-02
7.156865e+03,6.750658e-13,8.075812e-05
1.229751e+03,1.709733e-14,6.911981e-07
2.129761e+03,2.387203e-14,6.984053e-06
2.289507e+10,3.341140e-06,1.000004e+00
1.110662e+04,1.644458e-13,2.441035e-04
2.122167e+04,3.534197e-12,2.718063e-03
8.535072e+01,6.082638e-15,5.538237e-09
2.018182e+05,1.242640e-12,1.026566e-01
7.362683e+01,6.105800e-15,1.598348e-08
1.096243e+02,3.587002e-15,2.134504e-08
7.983931e+02,3.386474e-14,6.522660e-08
2.849018e+04,5.834274e-12,1.364530e-02
9.987154e+06,3.308365e-10,1.295259e+00
1.425938e+01,2.267607e-16,2.705324e-09
8.216564e+02,4.046601e-14,9.273238e-08
2.215862e+09,6.227822e-09,1.001310e+00
3.948023e+03,1.181692e-13,9.661685e-06
1.149994e+05,1.185993e-11,3.211094e-03
6.429749e+06,6.084430e-11,2.547306e+00
1.310621e+06,2.558559e-11,9.158086e-01
2.592391e+06,6.711003e-11,1.123951e+00
1.971993e+05,1.904150e-11,1.029950e-01
2.355989e+11,6.639837e-06,1.689335e+00
4.263493e+06,6.943261e-10,9.502522e-01
1.476410e+03,1.009551e-13,3.868162e-06
1.655856e+03,5.753945e-14,3.248870e-06
2.438292e+04,1.346283e-12,2.535266e-03
8.957381e+02,1.106367e-14,1.974599e-06
1.345477e+05,6.566011e-12,1.621822e-03
3.272459e+10,6.405560e-07,9.999730e-01
4.952308e+02,5.007012e-14,1.996561e-06
2.050915e+05,2.489038e-11,9.894379e-01
1.126631e+05,3.189066e-12,1.584509e-02
5.268556e+01,1.328402e-15,4.691692e-09
7.768626e+02,7.306891e-15,2.573155e-08
2.353880e+04,3.810685e-12,4.022382e-03
1.563075e+04,7.067164e-14,4.006761e-04
1.059202e+02,4.957510e-15,2.715833e-08
1.320346e+07,2.055695e-10,8.902842e-01
2.309943e+02,2.746295e-14,9.854717e-08
2.639801e+04,1.571108e-12,1.240325e-03
4.874448e+02,5.622891e-14,4.422861e-07
4.436641e+06,2.344373e-11,9.570786e-01
1.229835e+10,2.494575e-06,3.732313e-01
4.502174e+04,8.815049e-13,6.811246e-04
2.211015e+05,1.413924e-11,1.966296e+00
2.452335e+04,6.082926e-12,1.054316e-03
1.943252e+02,1.120501e-14,2.211031e-07
3.742817e+02,5.806824e-15,2.618471e-07
1.394459e+05,1.310714e-11,5.743506e-01
5.950532e+04,1.206994e-12,1.475797e-02
9.354739e+04,1.631092e-11,2.155731e-02
1.621945e+10,8.275279e-07,1.532929e+00
8.629325e+10,8.283726e-06,8.870757e+00
1.104911e+03,9.359358e-14,2.210538e-06
1.343442e+03,4.383182e-14,9.595390e-07
3.968593e+07,7.540510e-10,9.751205e-01
2.233365e+05,3.214971e-11,2.905561e-03
5.220885e+07,2.078601e-10,8.496495e-01
1.197736e+03,7.618502e-14,1.510797e-05
2.277908e+06,1.810305e-10,9.703032e-01
9.992255e+05,6.086547e-11,1.586546e+00
6.938193e+06,1.275170e-10,8.746088e-01
4.686254e+11,5.044555e-07,1.000000e+00
1.756609e+03,3.457104e-14,1.299101e-06
1.827613e+05,1.627667e-12,7.631263e-02
3.072354e+05,3.458396e-11,7.103417e-02
2.964614e+10,8.509016e-07,1.000003e+00
8.057834e+02,8.377256e-15,9.639611e-08
9.254967e+01,2.917487e-15,6.098397e-08
5.882646e+05,2.353460e-12,7.290540e+00
3.065160e+03,1.787674e-12,1.496531e-04
7.297465e+07,3.929955e-09,9.908013e-01
1.220978e+05,1.442369e-11,6.969781e-03
1.877985e+09,1.609895e-07,9.999297e-01
2.353176e+04,1.154635e-13,1.039860e-03
1.816327e+05,1.070514e-11,6.683445e-02
4.922388e+09,4.071497e-08,9.999692e-01
5.256116e+11,7.522756e-05,1.000000e+00
5.521709e+10,2.366766e-08,9.999259e-01
8.600781e+05,8.981654e-12,1.116652e-01
5.194209e+10,2.035341e-06,2.272482e+00
4.809795e+06,4.073473e-10,8.673972e-01
4.681160e+06,2.670093e-12,9.651389e-01
3.888240e+03,7.504893e-13,2.471544e-05
1.810555e+05,1.672924e-11,1.637336e-01
4.655392e+02,2.729255e-14,1.662813e-07
8.669106e+01,1.153242e-16,4.053314e-09
4.612394e+11,3.869016e-06,1.000001e+00
1.504238e+05,1.637084e-11,2.054373e-01
2.814790e+01,1.450532e-15,5.433597e-10
1.636563e+04,8.738078e-13,4.241694e-04
4.758721e+02,3.411008e-14,2.168382e-07
7.370602e+05,4.480699e-11,1.118090e+00
1.645194e+05,8.108241e-11,6.894635e-01
5.418559e+04,6.214125e-13,1.275831e-04
1.825774e+05,2.918990e-12,1.742136e-02
4.668145e+10,4.966627e-07,9.999675e-01
7.967588e+04,3.495825e-12,2.279843e-03
2.809922e+04,2.706883e-13,8.936825e-04
2.790698e+05,8.103962e-13,5.016140e-01
2.323745e+12,1.255406e-05,9.999999e-01
2.578266e+05,8.230211e-12,9.792345e-02
3.043988e+06,2.161007e-10,9.825441e-01
4.192543e+05,4.021456e-12,2.877737e-01
7.167635e+06,6.381915e-10,1.262714e+00
3.013348e+05,8.158823e-12,1.873850e-01
1.716024e+11,6.406656e-06,1.000000e+00
2.066903e+11,1.479522e-06,1.000004e+00
1.645749e+05,1.729617e-12,1.987817e-02
4.910531e+02,4.721271e-14,4.793675e-07
1.213967e+11,1.568707e-05,1.000000e+00
3.112024e+10,3.252097e-08,1.504165e+01
7.911184e+05,2.763752e-11,7.465018e-01
7.324529e+02,1.972199e-14,5.716271e-07
6.902659e+09,4.756222e-07,9.999473e-01
9.532660e+03,1.078103e-12,1.212952e-04
7.167594e+05,1.671778e-11,2.883598e+00
7.064667e+06,1.043295e-10,1.004317e+00
1.064673e+04,9.509267e-13,9.962900e-05
9.849066e+01,3.552987e-14,1.218408e-07
1.472222e+11,2.456389e-05,1.000001e+00
3.235848e+06,1.517570e-11,4.702078e-01
2.707939e+02,9.498157e-16,3.339096e-08
2.886475e+11,2.583158e-07,1.000000e+00
8.522669e+03,6.822011e-13,1.442730e-04
1.736635e+04,2.267244e-12,1.210731e-03
8.730574e+05,1.886532e-11,3.746015e-01
5.561674e+05,9.692818e-12,2.416191e-01
3.143395e+03,2.374287e-13,1.455337e-06
5.048831e+12,1.218050e-06,1.000000e+00
1.714802e+01,2.839124e-16,3.603962e-10
3.816182e+04,1.484252e-12,2.942002e-03
7.930158e+04,1.385793e-12,5.583539e-03
2.725777e+04,1.644046e-13,1.812004e-04
6.696739e+10,3.411797e-07,9.999761e-01
4.534176e+04,2.371876e-12,1.459903e-03
5.017969e+05,9.535761e-12,8.037375e-01
9.705535e+01,1.030443e-14,1.731226e-09
4.691548e+03,6.087169e-14,4.223735e-05
4.565203e+09,7.736390e-08,9.999381e-01
8.574629e+05,1.393518e-10,4.236895e-01
1.575384e+02,9.257446e-15,7.483990e-08
2.561586e+05,2.533692e-11,5.014930e-01
3.927557e+12,4.672389e-07,1.000000e+00
1.034348e+02,2.346034e-15,2.142830e-08
6.430491e+06,1.865782e-09,1.050307e+00
2.715028e+02,3.676661e-14,1.418042e-07
7.401285e+02,2.585104e-14,1.063040e-06
9.515959e+01,3.511177e-16,1.800049e-08
3.463674e+05,1.314624e-10,8.551365e+00
5.354125e+05,1.347660e-11,9.488174e-01
1.408417e+02,1.980115e-15,4.237116e-08
1.071147e+03,7.846887e-14,5.192109e-06
6.158906e+05,2.762310e-11,1.745611e-01
1.811725e+03,9.803000e-15,6.395607e-06
1.657515e+04,1.630589e-13,7.056329e-05
3.890621e+10,2.307958e-06,1.000082e+00
1.177626e+06,1.072609e-10,9.914899e-01
1.166501e+07,1.137337e-09,1.059461e+00
5.314693e+04,1.634495e-12,2.439261e-03
8.613009e+05,1.442920e-11,8.136777e-01
1.495014e+06,1.064795e-11,1.132700e+00
3.899334e+05,2.118122e-10,1.562154e-01
1.180117e+06,5.844576e-11,2.745333e-01
6.495735e+08,3.071554e-08,1.001093e+00
3.338238e+02,5.542891e-15,1.330335e-07
2.402421e+09,6.050381e-07,9.999637e-01
1.507811e+11,4.867196e-07,1.000001e+00
3.354844e+02,6.363483e-15,2.367283e-07
1.834991e+02,1.944422e-15,2.611900e-08
2.743773e+11,3.787771e-05,9.999999e-01
1.593570e+01,2.131247e-15,6.255005e-10
2.914579e+03,3.772785e-13,9.851093e-06
1.232049e+11,9.396370e-06,1.000001e+00
2.515867e+06,4.651174e-10,9.470484e-01
4.203460e+03,5.860710e-14,9.014068e-06
4.497919e+06,9.301139e-13,9.151322e-01
1.418376e+02,1.274938e-15,6.664831e-08
2.305054e+02,1.581648e-15,9.014743e-08
5.771401e+11,6.805007e-05,1.000000e+00
2.320163e+09,1.180251e-09,9.999349e-01
7.875047e+03,1.282108e-12,2.379352e-04
1.613710e+08,2.598406e-09,9.964220e-01
4.554660e+06,1.821157e-10,9.059815e-01
7.982562e+02,3.218141e-15,1.256773e-06
4.244078e+06,9.690623e-11,9.482387e-01
1.225888e+05,4.901690e-12,6.405043e-01
3.395836e+02,1.967377e-13,1.264516e-06
2.015506e+03,3.430947e-13,3.881396e-06
4.996584e+05,4.898989e-11,9.458297e-01
1.239697e+07,1.087932e-10,1.071347e+00
2.305092e+06,1.902952e-11,7.553732e-01
1.652307e+11,4.260043e-05,9.999999e-01
4.618208e+03,9.368786e-13,1.140065e-04
3.381068e+09,3.161382e-07,9.999702e-01
2.743130e+02,2.248965e-14,1.105854e-08
7.815660e+09,1.192041e-08,9.999503e-01
4.768646e+10,3.648669e-06,1.000009e+00
1.976007e+09,3.022488e-07,9.998441e-01
4.319427e+01,6.267231e-16,3.594784e-09
5.318421e+04,1.696616e-12,1.469202e-03
8.300802e+02,5.656121e-14,5.548350e-07
7.728719e+03,1.069228e-12,1.192475e-04
4.834197e+04,2.268749e-12,1.188989e-05
1.106315e+05,2.290596e-11,4.563186e-03
1.639714e+04,5.900085e-13,7.232745e-05
7.981013e+03,1.074827e-12,1.228085e-04
1.426665e+03,1.688620e-13,3.601296e-07
2.090207e+10,7.890035e-07,9.999984e-01
3.851123e+05,2.252561e-10,8.692709e-01
6.676775e+03,4.047351e-13,2.914513e-05
5.532662e+09,1.014861e-07,9.999235e-01
5.767307e+05,1.694420e-11,1.300865e+00
1.213147e+02,2.273183e-14,5.365400e-08
8.880286e+05,4.117944e-12,1.464150e+01
1.859682e+05,3.865609e-12,2.422396e-01
1.949565e+11,1.458364e-05,1.000000e+00
1.854160e+11,9.949252e-06,1.000005e+00
2.605149e+09,3.349776e-07,1.000056e+00
5.559747e+04,2.151332e-12,5.540131e-03
2.187615e+05,1.601928e-12,1.607795e-01
2.898191e+02,1.798691e-14,1.060363e-08
6.090937e+02,5.813411e-14,4.350003e-07
1.847562e+02,4.055247e-15,6.059142e-08
1.597767e+07,1.027820e-10,8.561396e-01
2.616474e+05,6.010065e-11,3.174734e-01
1.186892e+04,2.061473e-13,2.760789e-04
1.045972e+08,3.085071e-09,9.841295e-01
2.949708e+03,4.205856e-13,1.000865e-04
5.769019e+05,1.019486e-10,1.140798e+00
2.287097e+02,4.343657e-15,3.538936e-08
3.498654e+05,1.347629e-11,9.610426e-01
7.006283e+09,7.610535e-07,9.999723e-01
6.866295e+04,1.499880e-12,2.140297e-02
7.747192e+12,3.741313e-09,1.000000e+00
1.209258e+04,3.367390e-13,3.697951e-04
6.659746e+09,1.419908e-07,9.998700e-01
2.872105e+02,6.880534e-14,2.432230e-09
7.416556e+03,3.247531e-14,1.077813e-04
2.200534e+11,1.684725e-06,1.000000e+00
9.130115e+03,6.177796e-13,9.499754e-05
2.168533e+05,1.166339e-11,2.536022e-01
5.432370e+10,7.318633e-09,1.000001e+00
9.907622e+04,3.074130e-12,2.110482e-02
1.207450e+01,1.058237e-15,1.028410e-09
1.089043e+04,1.268944e-13,2.378429e-04
1.757978e+07,1.085841e-10,9.786502e-01
2.122489e+10,2.898332e-06,1.000082e+00
3.825095e+12,2.676424e-04,1.000000e+00
1.394136e+03,6.489243e-13,1.322708e-05
9.760973e+10,1.343010e-05,1.000000e+00
1.701657e+06,7.359448e-11,7.615478e-01
2.006712e+06,9.929710e-11,2.347714e+00
1.928490e+13,6.262124e-07,1.000000e+00
3.467249e+05,6.049702e-13,3.278495e-01
2.695485e+02,8.724959e-15,3.638856e-08
5.980080e+02,3.266336e-14,2.214995e-08
9.761058e+05,5.072524e-11,9.593437e-01
5.369699e+04,4.023681e-12,3.157322e-05
1.269277e+10,5.387169e-07,9.999633e-01
1.323559e+05,1.797067e-11,1.486754e-01
3.335826e+04,5.520736e-13,1.151764e-06
4.843241e+06,1.522968e-09,9.955517e-01
2.584571e+03,2.247084e-13,1.115455e-05
1.136655e+08,1.949429e-09,9.941682e-01
1.993498e+04,1.640318e-13,7.413177e-04
4.310216e+02,1.561246e-15,2.323429e-07
5.099477e+02,5.024560e-14,3.307265e-06
1.665338e+11,1.604989e-07,9.999744e-01
6.070448e+05,2.475223e-11,7.495820e+00
1.522705e+05,4.534675e-12,8.442523e-03
1.413759e+06,2.366769e-11,2.036753e+00
1.869976e+07,1.297141e-09,9.444391e-01
5.128361e+08,2.281344e-08,1.000145e+00
6.324856e+07,1.261902e-05,1.017347e+00
7.850435e+04,9.525332e-13,3.449658e-03
5.780933e+05,3.197489e-12,1.765808e+00
3.784740e+03,6.436142e-14,2.739686e-05
5.806307e+04,5.953367e-12,6.905305e-03
2.027651e+01,4.549906e-15,1.519506e-09
2.829226e+04,1.197491e-12,2.036396e-03
2.226154e+04,4.231370e-12,8.810480e-03
4.685659e+04,3.114505e-13,4.200540e-03
5.441485e+02,3.638963e-15,1.434973e-07
1.981687e+07,1.506376e-09,1.011047e+00
1.777069e+10,1.534668e-07,9.999550e-01
1.553308e+05,9.117610e-12,1.082572e+00
7.508245e+05,2.610308e-11,9.682485e-01
1.462784e+05,1.126602e-11,3.918542e-02
1.108570e+05,7.039906e-11,1.387140e-01
7.078702e+05,1.595542e-11,2.210875e-01
4.583835e+05,5.456586e-12,4.216820e-01
4.388314e+10,2.935837e-07,1.000640e+00
1.313788e+03,3.052929e-14,6.407385e-07
1.482276e+04,1.147713e-12,4.400416e-04
8.255744e+10,2.449117e-09,1.000006e+00
1.090363e+08,2.572870e-06,9.890302e-01
5.058060e+05,9.026143e-11,2.397142e+00
3.317602e+01,2.715404e-16,1.999402e-09
2.018442e+10,2.803744e-06,7.599754e-01
9.064520e+08,2.084597e-16,9.998524e-01
1.465026e+06,5.576855e-11,5.568311e-01
9.326493e+04,1.087868e-11,5.755986e-02
